0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
-14.79679,-15.154779,-31.588444,-54.461792,-56.875572,-56.62915,-49.42431,-52.97001,-56.875572,-56.875572,-52.122112,-52.438225,-55.560604,-54.87545,-53.653633,-54.06221,-54.472218,-56.875572,-56.875572,-56.42224,-52.624702,-56.875572,-56.875572,-56.875572,-52.369843,-52.74908,-56.875572,-51.99109,-51.5916,-56.875572,-54.12877,-53.059345,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.015396,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.92701,-52.43432,-51.411163,-56.875572,-53.3052,-51.380653,-55.18436,-50.80226,-55.093643,-53.54017,-44.580048,-46.683926,-53.075798,-53.28552,-53.505928,-49.351875,-47.481125,-55.01,-56.875572,-56.875572,-45.17511,-50.977703,-43.128857,-54.53443,-49.165146,-56.875572,-56.396347,-49.99187,-44.791283,-43.304363,-45.18035,-26.324589,-31.718647,-20.757435,-14.674173,-16.094084,-23.815582,-28.469048,-31.878185,-39.72558,-41.038605,-56.875572,-56.875572,-56.875572,-56.875572,-56.797337,-56.875572,-53.80612,-56.875572,-54.94011,-49.327465,-48.425022,-56.54399,-56.875572,-56.875572,-56.875572,-51.72398,-49.71581,-53.136803,-52.378494,-56.781918,-56.875572,-56.23633,-56.875572,-56.875572,-56.875572,-50.234497,-52.1463,-53.554325,-53.227276,-54.96471,-51.871105,-49.9666,-52.556187,-47.93899,-50.40661,-52.15269,-42.35506,-47.016624,-56.875572,-51.427773,-47.81851,-46.635468,-52.011047,-54.974194,-56.875572,-56.875572,-54.92154,-30.232325,-28.076443,-35.591465,-44.717216,-47.73811,-30.459484,-22.792141,-32.9965,-21.954515,-24.288944,-28.307571,-30.509064,-34.60035,-43.350567,-44.829918,-54.65052,-56.875572,-56.875572,-56.875572,-55.846924,-49.97189,-50.354378,-54.85778,-56.72935,-54.864063,-56.875572,-56.875572,-56.024036,-49.68551,-46.830906,-48.81566,-56.875572,-56.875572,-56.875572,-56.875572
-15.013918,-15.399176,-31.394604,-56.875572,-56.547886,-53.20199,-53.11562,-51.973156,-56.875572,-56.875572,-52.647472,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-52.21483,-54.85149,-55.18658,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.762836,-52.211575,-53.745193,-51.788486,-56.875572,-52.867645,-56.875572,-56.875572,-56.875572,-56.19103,-56.813183,-56.875572,-56.875572,-52.738586,-53.48637,-56.875572,-56.875572,-56.875572,-56.875572,-53.66848,-56.875572,-52.218094,-49.128952,-51.693863,-53.30315,-54.33506,-56.266766,-56.875572,-52.590084,-44.034813,-47.566254,-56.47396,-56.875572,-52.034447,-56.875572,-48.796463,-55.052444,-56.875572,-51.02026,-42.44265,-42.40249,-43.54269,-47.502842,-50.709694,-50.664307,-51.971123,-45.668816,-41.304035,-51.749893,-45.22918,-27.38797,-22.649042,-28.517237,-15.9268055,-18.391338,-28.112146,-36.372955,-30.950096,-33.63556,-43.64105,-52.886562,-56.875572,-56.875572,-56.875572,-56.875572,-56.774467,-53.874973,-54.388752,-56.875572,-56.875572,-56.875572,-54.47668,-53.502777,-51.233704,-53.140774,-54.074,-56.875572,-51.59489,-52.17237,-56.875572,-56.875572,-56.526344,-52.41977,-53.230133,-56.811848,-51.152107,-53.250313,-56.75445,-53.66832,-55.409046,-56.875572,-52.075977,-56.875572,-52.845226,-43.488575,-41.094078,-38.338276,-41.438145,-49.25306,-55.918537,-53.451622,-56.13346,-50.704887,-49.93588,-49.259068,-50.35995,-42.64254,-30.295172,-32.366463,-46.199566,-53.84749,-42.254562,-29.773767,-23.731487,-24.123417,-24.955032,-25.775497,-36.056152,-33.202583,-37.74976,-38.959015,-45.91339,-52.295174,-56.875572,-54.101986,-51.259506,-51.329292,-56.875572,-56.875572,-55.558113,-52.333466,-51.574615,-52.407608,-56.875572,-56.875572,-55.522556,-47.555145,-52.22227,-56.423134,-56.875572,-56.875572,-56.875572
-15.254035,-15.680142,-32.127373,-56.875572,-56.875572,-52.049007,-56.568317,-51.611786,-51.371006,-56.875572,-54.166214,-56.875572,-56.875572,-56.875572,-55.102455,-51.461914,-55.67269,-54.388523,-50.748363,-55.535515,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-48.537212,-47.4189,-50.922874,-56.875572,-56.875572,-56.875572,-52.39538,-53.141075,-55.44882,-56.875572,-56.484585,-55.2472,-56.875572,-55.007515,-56.875572,-56.875572,-52.29328,-53.911194,-53.5409,-49.0739,-56.582417,-56.050304,-49.51348,-51.447823,-54.221516,-54.08495,-46.324295,-45.053043,-55.719395,-53.957855,-50.26951,-49.02442,-48.73499,-56.875572,-56.875572,-48.972687,-40.526207,-41.55327,-47.825783,-56.875572,-56.875572,-51.61522,-47.242714,-45.46156,-42.788902,-43.072845,-42.80864,-30.190155,-20.516396,-17.64737,-16.60936,-34.439453,-24.651192,-33.15817,-30.598658,-34.463238,-56.875572,-49.560364,-56.875572,-56.256393,-56.875572,-56.875572,-56.875572,-56.875572,-55.114132,-56.620804,-56.875572,-56.875572,-56.875572,-52.49836,-48.27551,-53.884922,-56.130684,-56.875572,-56.875572,-56.875572,-54.16719,-56.875572,-56.875572,-56.555172,-53.036804,-50.60865,-56.875572,-54.187683,-51.58281,-51.693092,-51.798668,-47.19937,-48.94486,-51.277985,-45.60132,-41.059032,-44.64811,-39.80806,-41.397865,-56.84639,-48.600803,-49.470448,-50.40506,-54.935284,-49.42156,-47.68408,-50.42263,-44.514256,-31.496222,-31.339226,-41.30609,-48.872734,-50.60671,-33.511528,-30.8124,-22.621666,-32.48098,-25.340664,-28.384998,-29.52419,-38.68418,-42.505016,-55.26374,-48.51358,-53.72663,-56.875572,-49.93839,-52.11113,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-53.490086,-54.122005,-56.875572,-52.33457,-49.98398,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-15.486188,-15.935549,-32.582493,-56.875572,-56.875572,-56.875572,-51.256504,-51.7554,-53.45533,-50.309875,-51.59802,-56.875572,-56.875572,-56.875572,-56.875572,-54.09028,-51.53723,-50.72388,-52.348175,-56.875572,-56.875572,-56.875572,-56.046326,-56.135365,-56.875572,-55.351482,-55.64716,-50.180126,-45.31731,-49.22518,-56.875572,-56.875572,-55.604507,-55.29301,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.57258,-54.30376,-53.657185,-55.05372,-56.875572,-56.875572,-51.906353,-52.354603,-56.875572,-51.043495,-48.624672,-48.542595,-53.910034,-51.495476,-46.277775,-51.46393,-51.552742,-55.712006,-49.935703,-49.188515,-55.948795,-56.139297,-48.140984,-41.639633,-47.888046,-49.78996,-56.875572,-56.875572,-56.875572,-52.274014,-56.875572,-49.762695,-42.751617,-43.36313,-30.57617,-21.492117,-18.136541,-15.922201,-20.35627,-28.072842,-29.090916,-29.535168,-37.41382,-44.766518,-46.301857,-56.875572,-56.875572,-56.875572,-55.377995,-56.741062,-56.875572,-56.039272,-51.197132,-56.875572,-56.875572,-56.875572,-51.81831,-49.881058,-54.93961,-53.811245,-56.875572,-56.875572,-56.875572,-54.986504,-54.09079,-56.875572,-56.875572,-56.875572,-55.522972,-48.44379,-48.33078,-51.478096,-50.709877,-46.086304,-47.155945,-56.875572,-51.151443,-49.81888,-43.871494,-44.222015,-42.14024,-45.75695,-48.44795,-50.271908,-54.342903,-47.258583,-45.78468,-51.329735,-54.508484,-56.875572,-56.875572,-32.843937,-29.504604,-39.858307,-52.46608,-49.423073,-34.790764,-26.158356,-20.940683,-22.229807,-24.659994,-33.262627,-30.333565,-32.203094,-36.532085,-42.647934,-56.25036,-54.901005,-56.875572,-55.28926,-56.875572,-56.875572,-56.875572,-55.93022,-56.875572,-56.875572,-53.46196,-51.19331,-56.875572,-53.00522,-50.40182,-55.202316,-56.875572,-56.875572,-56.875572,-56.875572
-15.716822,-16.093485,-32.15612,-56.875572,-56.875572,-56.875572,-54.610733,-53.321335,-54.925064,-47.99109,-51.69781,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.653538,-49.788494,-56.760372,-56.875572,-56.875572,-56.875572,-54.864456,-49.91369,-48.829502,-48.60796,-53.780403,-51.23459,-51.365936,-51.578823,-55.0956,-56.875572,-54.06158,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-52.582817,-54.44297,-56.875572,-56.875572,-56.875572,-53.74649,-56.875572,-53.373314,-52.289623,-55.08089,-56.875572,-51.64665,-51.888012,-50.552948,-53.082508,-52.521053,-53.620766,-53.955914,-55.386497,-50.76951,-56.875572,-50.787296,-55.096245,-44.41445,-38.565826,-40.812447,-46.034588,-52.899418,-56.875572,-52.462467,-54.48448,-56.875572,-50.654167,-49.233162,-36.305855,-24.06931,-29.554842,-17.229073,-21.555923,-37.033203,-43.97703,-31.86897,-32.134712,-36.867462,-46.412766,-56.875572,-56.875572,-56.875572,-54.194183,-52.846416,-52.570908,-49.149666,-49.72967,-56.875572,-56.875572,-54.15275,-56.875572,-56.875572,-53.38674,-51.932453,-56.875572,-56.290886,-54.9642,-56.875572,-53.766006,-54.288486,-56.875572,-56.875572,-50.942383,-45.461296,-50.677338,-56.875572,-56.875572,-50.71007,-46.277615,-53.677578,-56.875572,-54.334015,-49.90657,-44.511906,-41.198025,-49.87603,-45.729202,-55.322304,-56.875572,-52.602734,-47.207584,-46.560783,-48.93492,-51.296173,-43.06069,-30.353815,-29.22839,-39.929817,-56.217556,-51.48906,-34.93934,-22.10657,-20.955317,-37.990116,-27.69262,-33.144943,-33.428917,-31.062166,-33.292645,-42.155727,-53.868217,-55.488014,-56.875572,-56.09039,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.733547,-53.061333,-52.876015,-56.27564,-56.875572,-52.022266,-56.875572,-55.921715,-56.875572,-56.875572,-56.875572
-15.972412,-16.36703,-32.343784,-56.875572,-56.875572,-56.875572,-54.93535,-54.077293,-56.875572,-49.863235,-50.365417,-56.875572,-56.875572,-55.261566,-53.761578,-56.875572,-56.875572,-50.065006,-52.51027,-56.875572,-56.875572,-56.765533,-56.875572,-49.276,-47.877594,-54.36809,-48.156776,-50.36428,-55.663414,-56.875572,-53.974514,-55.005753,-52.28462,-54.386215,-56.875572,-56.875572,-56.875572,-55.681503,-56.572117,-54.224777,-53.902946,-56.875572,-56.875572,-56.875572,-52.733936,-53.958458,-56.875572,-52.87231,-56.301598,-56.875572,-52.942833,-56.875572,-55.45333,-56.875572,-56.875572,-56.875572,-55.93319,-51.08017,-56.762634,-50.325985,-47.20215,-52.081608,-55.658752,-43.013634,-37.256546,-38.09913,-48.08786,-54.28423,-50.919987,-48.89633,-52.048203,-56.875572,-55.17208,-56.196037,-40.06656,-24.197739,-19.45435,-24.506115,-20.807686,-26.448807,-38.486973,-33.831512,-27.572268,-33.370575,-56.875572,-52.82387,-56.875572,-56.875572,-56.236946,-56.875572,-56.875572,-50.556927,-53.955368,-56.875572,-56.875572,-56.220024,-56.875572,-56.875572,-56.875572,-55.203705,-55.831978,-49.958565,-50.465576,-54.962162,-54.255413,-56.875572,-55.551685,-56.875572,-48.24978,-46.804966,-53.22219,-56.875572,-56.86535,-50.520863,-47.02171,-46.384243,-48.730774,-47.460056,-47.02341,-43.112644,-41.66329,-43.94468,-47.66255,-55.263515,-54.923016,-56.875572,-53.465458,-46.91792,-43.31048,-47.427162,-37.6685,-28.553679,-30.54874,-47.396736,-51.86306,-48.470993,-31.681078,-22.57372,-24.02796,-28.173702,-28.598026,-39.966915,-34.7268,-40.166443,-36.816856,-44.5076,-56.875572,-56.093334,-52.92869,-50.768276,-53.550125,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.435818,-51.63215,-55.37786,-56.611946,-56.6461,-56.875572,-56.875572
-16.238941,-16.756527,-33.900894,-56.875572,-55.84711,-55.74629,-56.875572,-53.01374,-55.739136,-56.875572,-48.486794,-50.986195,-54.150925,-55.362236,-54.632065,-52.56199,-50.43531,-50.1195,-53.983208,-56.875572,-56.875572,-56.559128,-54.55351,-51.854385,-51.317223,-56.875572,-50.794262,-48.223274,-49.81607,-49.480484,-53.019432,-56.875572,-53.4428,-56.875572,-56.75675,-56.364937,-55.144726,-56.875572,-56.875572,-56.875572,-54.38991,-56.875572,-56.188988,-54.345047,-56.875572,-56.342438,-56.875572,-55.054726,-55.08682,-55.92362,-54.871025,-54.437706,-56.875572,-56.875572,-55.980244,-53.510456,-56.875572,-56.303047,-53.234512,-55.194153,-46.774696,-49.339417,-56.875572,-47.33769,-43.728485,-41.212315,-47.41472,-56.73581,-56.875572,-52.99224,-48.73056,-51.595085,-56.477936,-55.871002,-37.049744,-24.035156,-20.536573,-23.240564,-19.881504,-24.837152,-41.516922,-30.807003,-27.85928,-31.225346,-46.05993,-56.360985,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.92805,-56.875572,-56.516766,-56.875572,-56.875572,-56.271873,-56.875572,-51.718353,-49.845177,-50.91954,-52.88188,-53.523994,-55.10084,-56.875572,-54.977192,-51.7367,-49.950542,-45.796295,-48.77928,-56.875572,-51.25038,-50.587852,-55.28811,-56.875572,-49.003548,-48.181606,-56.461025,-47.728775,-43.3992,-46.571156,-50.105137,-50.574745,-56.875572,-50.28574,-47.841602,-54.811813,-52.5215,-44.990616,-45.42283,-36.810555,-29.862328,-33.10928,-46.505234,-50.293613,-49.095963,-33.434837,-26.285366,-30.435875,-37.60573,-27.622816,-30.378656,-27.821066,-28.145058,-34.766396,-42.09783,-53.72889,-56.875572,-54.164955,-54.40798,-50.682556,-56.875572,-54.41014,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.403675,-51.06057,-53.738934,-56.875572,-56.875572,-56.570633,-56.875572,-56.875572
-16.465662,-16.944397,-33.262146,-56.875572,-56.875572,-56.875572,-55.626213,-54.535484,-51.47562,-50.771465,-52.21926,-54.48057,-55.54801,-56.875572,-56.875572,-53.1831,-48.55372,-54.75548,-56.875572,-56.869392,-56.875572,-55.695717,-56.875572,-56.181175,-56.600433,-56.875572,-51.351124,-52.243694,-54.169903,-50.112476,-56.515846,-55.973427,-55.442818,-56.66905,-51.885014,-53.026215,-56.746845,-56.875572,-56.875572,-56.875572,-53.298794,-50.107986,-52.102074,-56.875572,-56.875572,-52.814224,-54.32689,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-50.541798,-51.127224,-56.875572,-56.875572,-56.875572,-54.753,-46.959137,-48.605232,-56.875572,-49.569206,-50.313316,-43.147125,-47.984406,-51.00059,-53.164516,-56.875572,-51.20379,-49.30362,-54.314075,-48.422028,-33.667427,-28.199854,-29.877424,-21.077196,-20.800962,-22.71019,-28.46591,-36.87658,-30.418827,-32.530956,-47.437126,-56.875572,-56.875572,-54.805027,-56.875572,-56.875572,-56.875572,-56.875572,-52.246277,-56.815445,-56.875572,-54.731094,-55.300182,-56.875572,-47.363773,-45.74108,-51.37855,-56.875572,-56.875572,-53.169464,-53.576733,-55.11914,-51.0151,-54.355377,-47.74267,-47.907654,-53.22397,-56.875572,-52.347878,-56.875572,-56.875572,-55.853546,-49.005123,-47.249355,-51.118134,-45.27012,-44.672577,-49.871674,-49.202,-56.875572,-52.319595,-47.551746,-46.73727,-51.561527,-46.353092,-45.30767,-42.958164,-33.441753,-36.75975,-56.875572,-53.886684,-47.082573,-46.133476,-28.774975,-31.685642,-26.099422,-23.46655,-28.836222,-24.072702,-25.8016,-31.086943,-38.962143,-44.86367,-50.00658,-54.363514,-52.528328,-50.220222,-51.084362,-52.17193,-56.875572,-54.84508,-52.65618,-53.88718,-55.464302,-51.17327,-51.34756,-56.875572,-56.875572,-56.875572,-55.71892,-56.875572,-56.875572
-16.653084,-17.053688,-33.839954,-54.808327,-56.875572,-56.875572,-56.875572,-56.875572,-51.48253,-51.17997,-56.875572,-56.875572,-56.875572,-53.784695,-56.875572,-56.875572,-52.752304,-52.069206,-56.875572,-54.25844,-54.855644,-56.875572,-56.049988,-55.175594,-56.875572,-52.881165,-48.016685,-50.71274,-53.43637,-56.875572,-56.875572,-56.875572,-56.875572,-54.733677,-50.15972,-56.875572,-56.82245,-55.50511,-56.875572,-56.875572,-51.833282,-47.398193,-54.273766,-56.875572,-56.875572,-52.621235,-49.82336,-53.6631,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.92707,-47.855587,-52.04228,-53.41036,-53.35943,-56.875572,-52.733376,-47.044506,-53.034992,-56.875572,-49.26678,-42.360664,-41.63305,-44.536,-46.64501,-47.289246,-51.47688,-56.68181,-45.843014,-47.5939,-56.51944,-33.866707,-35.635105,-36.838093,-25.981329,-33.655945,-27.159445,-22.869413,-26.67212,-32.595642,-37.518368,-51.282394,-53.010635,-51.38978,-52.256454,-56.260864,-56.875572,-55.798206,-53.135986,-48.09305,-51.248276,-55.533653,-54.59777,-54.921364,-55.696167,-48.10985,-47.33699,-56.875572,-56.298172,-53.963474,-49.336895,-49.412872,-56.578545,-51.917377,-54.958195,-52.009445,-54.15392,-56.875572,-53.567894,-53.118233,-56.875572,-56.875572,-56.875572,-54.038296,-47.031815,-48.242268,-45.689224,-45.309834,-54.128494,-50.55915,-56.875572,-51.260803,-56.875572,-49.237045,-45.559975,-50.89691,-56.875572,-43.687634,-36.110138,-40.409874,-51.533897,-53.519447,-44.502533,-35.793713,-27.77468,-25.5754,-24.435673,-20.610088,-21.598343,-30.307436,-31.301453,-37.296345,-43.01056,-51.914223,-51.806137,-56.875572,-54.552097,-56.62155,-56.875572,-53.405266,-56.875572,-54.76845,-56.875572,-56.875572,-53.024784,-51.97613,-56.875572,-52.21743,-55.47083,-56.875572,-55.61556,-56.875572,-56.875572
-16.866129,-17.156752,-32.417633,-51.747047,-56.875572,-56.875572,-56.252743,-56.875572,-55.319145,-56.875572,-56.65985,-51.902023,-56.875572,-55.565563,-56.875572,-56.875572,-56.875572,-52.82044,-56.875572,-55.056007,-54.960655,-56.875572,-56.875572,-56.875572,-54.71764,-51.453938,-49.46486,-56.33641,-56.875572,-56.875572,-56.875572,-55.134346,-51.94413,-54.49595,-55.63251,-51.359993,-55.780518,-56.875572,-56.875572,-56.875572,-52.746742,-49.73213,-52.842056,-56.875572,-56.219505,-52.465065,-53.9142,-52.933044,-56.875572,-55.6252,-52.68724,-50.1852,-49.969177,-47.402973,-47.303204,-56.875572,-56.875572,-56.875572,-51.917805,-53.424877,-52.10936,-48.59691,-50.407795,-45.50495,-47.13516,-46.20413,-54.25354,-49.431606,-50.375725,-51.969913,-46.984344,-45.0263,-51.567844,-49.631012,-33.05206,-30.364038,-29.080925,-27.161602,-34.110577,-33.51802,-24.156115,-25.711063,-56.875572,-42.593445,-55.251114,-55.50236,-54.076653,-55.375336,-56.875572,-56.875572,-54.279068,-47.955986,-47.22048,-53.41446,-56.875572,-56.875572,-55.074326,-56.875572,-52.179237,-49.86171,-53.800507,-56.875572,-56.875572,-51.39393,-53.515076,-53.01153,-53.980103,-56.875572,-56.875572,-56.875572,-56.875572,-49.970608,-49.959713,-56.875572,-56.875572,-56.875572,-55.959602,-54.211533,-52.766632,-49.13281,-46.61965,-48.4479,-50.546463,-56.041683,-51.077614,-52.694984,-54.523277,-49.06289,-53.965702,-56.875572,-41.6819,-35.79788,-45.408073,-51.18658,-48.418434,-41.77893,-33.369114,-36.37822,-26.863424,-36.895004,-21.977825,-25.01505,-35.27435,-36.410378,-35.810833,-43.398556,-51.00351,-55.858894,-54.263577,-56.875572,-56.104866,-56.875572,-56.875572,-55.086994,-52.87558,-53.946568,-56.713974,-53.080257,-53.24638,-49.576218,-45.962006,-51.928486,-56.875572,-56.875572,-56.875572,-56.875572
-17.131197,-17.544891,-33.992516,-54.575874,-52.01851,-56.3125,-56.875572,-56.875572,-56.875572,-56.875572,-50.186684,-48.22692,-53.899796,-54.72353,-56.875572,-56.875572,-53.52459,-55.152264,-56.875572,-56.875572,-56.875572,-55.624012,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.37507,-53.953747,-56.875572,-56.875572,-56.642334,-49.62496,-51.993412,-53.123554,-55.727325,-56.875572,-56.875572,-56.875572,-56.875572,-54.639126,-56.875572,-49.799732,-52.954224,-51.820454,-54.86812,-56.875572,-53.064423,-56.875572,-56.03916,-56.875572,-48.189835,-44.60237,-51.264347,-48.007324,-49.089466,-56.875572,-56.875572,-49.559547,-47.708656,-47.506744,-50.628464,-51.741463,-47.14995,-56.035748,-52.51082,-49.06888,-55.445045,-56.875572,-56.875572,-48.40381,-52.057808,-51.08717,-48.79101,-35.037506,-29.456669,-30.503258,-24.05837,-29.3748,-32.113052,-24.370407,-26.665913,-36.89983,-44.742565,-55.59711,-52.87519,-52.257366,-56.048645,-56.875572,-54.341774,-53.47011,-55.120316,-48.462723,-56.875572,-56.875572,-54.59362,-51.33857,-53.18573,-56.875572,-55.749138,-56.875572,-56.875572,-56.875572,-56.079884,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-52.520226,-49.93734,-54.14677,-56.875572,-56.875572,-51.54808,-48.182808,-46.716686,-56.875572,-51.80696,-56.875572,-51.963062,-52.338238,-56.875572,-55.252655,-56.875572,-54.119343,-52.94546,-56.875572,-41.269592,-31.992777,-34.6635,-38.371613,-46.125854,-41.214596,-34.456673,-36.845444,-27.001308,-22.98355,-29.733536,-30.116138,-51.318375,-41.700363,-36.418297,-43.218845,-50.57569,-56.875572,-55.46952,-49.905838,-49.102535,-51.719307,-52.957157,-52.89254,-56.239037,-50.14611,-49.601585,-49.693665,-56.875572,-48.242588,-45.0514,-47.038616,-51.151928,-53.9299,-56.875572,-56.875572
-17.412909,-17.865133,-34.98215,-51.509037,-54.9552,-56.875572,-56.875572,-52.151848,-50.780975,-51.207375,-50.15425,-48.70539,-56.875572,-52.99169,-54.791866,-56.875572,-52.788433,-54.306484,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.067116,-56.875572,-54.926334,-50.926632,-49.10416,-48.93269,-56.875572,-50.654266,-56.875572,-56.875572,-56.875572,-56.875572,-55.131523,-55.64423,-56.875572,-50.353554,-48.207645,-50.27723,-56.875572,-56.875572,-53.623905,-49.764572,-53.386215,-51.94336,-50.491623,-46.965847,-49.6415,-48.32003,-46.093224,-47.544945,-53.434902,-54.568634,-51.536423,-47.403427,-47.81658,-54.269043,-50.37457,-48.79436,-56.875572,-52.431892,-49.65412,-56.49529,-54.624447,-56.875572,-49.892612,-53.90763,-55.564228,-56.875572,-40.494328,-27.610361,-25.556755,-21.103315,-22.524036,-24.828972,-26.151693,-33.33532,-39.531666,-50.612186,-49.219078,-51.272755,-50.680244,-51.28457,-56.875572,-56.875572,-52.69998,-51.205597,-48.591454,-51.195683,-54.467613,-50.72029,-55.373886,-53.607025,-55.3452,-56.875572,-56.875572,-56.875572,-56.875572,-54.607906,-50.41623,-53.410095,-56.875572,-56.875572,-50.86698,-49.83612,-56.875572,-52.157433,-56.875572,-54.273262,-56.875572,-56.875572,-51.918877,-46.326912,-46.857742,-51.87812,-53.634743,-54.102345,-56.51314,-56.875572,-56.875572,-55.3743,-53.33805,-56.875572,-56.875572,-48.767273,-39.24649,-29.940731,-28.829649,-36.23727,-55.662266,-40.24402,-35.137856,-38.847134,-25.23165,-22.653578,-28.723679,-27.828274,-31.6272,-35.140892,-42.301613,-52.042908,-55.35431,-56.875572,-55.349293,-51.94657,-51.011093,-53.035843,-56.875572,-54.62759,-56.875572,-52.51383,-56.875572,-52.241127,-50.610966,-53.73026,-50.47726,-55.496784,-52.24554,-53.04786,-53.30866,-56.875572
-17.684708,-18.027082,-33.381725,-54.868923,-56.049873,-56.875572,-56.875572,-54.39304,-51.251163,-51.91201,-56.875572,-50.509018,-51.14122,-52.072254,-51.102276,-53.065205,-56.875572,-52.777596,-55.45228,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-45.801514,-45.844032,-50.79031,-52.069786,-55.59488,-56.875572,-56.286736,-56.875572,-54.65181,-55.0644,-56.875572,-51.631084,-56.875572,-51.773697,-56.875572,-56.875572,-56.198544,-52.748047,-48.03685,-50.231857,-55.944324,-47.13099,-52.357735,-45.901104,-45.574783,-56.782665,-56.875572,-56.875572,-56.875572,-56.066128,-53.570587,-56.875572,-49.75265,-52.57931,-54.8751,-56.875572,-51.308426,-48.260017,-52.671646,-56.875572,-50.499046,-47.15384,-53.922043,-54.051346,-41.097202,-25.519678,-21.544426,-24.996246,-29.126894,-30.680214,-35.442078,-31.869236,-38.925568,-49.229126,-56.39367,-56.875572,-56.875572,-50.785213,-50.479095,-56.875572,-52.412,-56.875572,-49.96979,-52.646694,-56.875572,-54.761803,-53.747,-51.891026,-54.018,-56.875572,-56.10782,-55.196236,-55.529552,-51.068718,-48.064453,-47.499393,-48.630962,-47.87905,-46.56241,-48.659595,-50.514797,-52.116158,-54.11571,-55.564713,-55.130924,-56.875572,-56.875572,-49.85366,-56.875572,-52.963943,-56.875572,-56.875572,-56.178047,-55.5398,-56.875572,-51.158085,-54.35478,-56.875572,-52.549606,-48.980793,-48.10162,-31.862942,-29.840736,-36.515766,-43.265728,-56.875572,-41.681343,-28.828098,-23.507212,-26.37753,-31.778358,-25.998857,-25.074196,-31.01841,-45.609955,-50.634342,-56.875572,-56.158566,-52.89151,-56.875572,-56.875572,-56.655342,-55.902435,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.46713,-54.718025,-56.875572,-53.731388,-55.34847,-48.363083,-52.95965
